dataproduct_type,dataproduct_subtype,facility_name,calib_level,target_name,obs_id,obs_collection,obs_publisher_did,access_url,access_format,s_resolution,s_xel1,s_xel2,t_xel,t_min,t_max,t_exptime,t_resolution,em_xel,em_min,em_max,em_res_power,em_filter_name,o_ucd,pol_xel,instrument_name,lsst_visit,lsst_detector,lsst_tract,lsst_patch,lsst_band,lsst_filter,obs_title,s_ra,s_dec,s_fov,s_region
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-70,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-429e-74e5-a912-5af2bd5e8b7b,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-429e-74e5-a912-5af2bd5e8b7b,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,70,i,,deep_coadd - i - tract=9570 patch=70,150.37969046506464,1.1603879185456634,0.25924159330542634,POLYGON ICRS 150.288010 1.068755 150.471341 1.068711 150.471376 1.252014 150.288038 1.252067
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-71,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-1614-7397-9b2c-3fe62cf1f149,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-1614-7397-9b2c-3fe62cf1f149,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,71,i,,deep_coadd - i - tract=9570 patch=71,150.21301727176154,1.1604271900395067,0.25925160796671803,POLYGON ICRS 150.121334 1.068787 150.304677 1.068752 150.304705 1.252063 150.121355 1.252103
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-72,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-b4dd-7136-a3bc-6629ac6a15ef,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-b4dd-7136-a3bc-6629ac6a15ef,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,72,i,,deep_coadd - i - tract=9570 patch=72,150.04633420411275,1.1604566458606125,0.2592583338395299,POLYGON ICRS 149.954650 1.068809 150.138002 1.068784 150.138023 1.252100 149.954663 1.252129
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-73,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-8888-742a-b3e0-92e2b584c352,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-8888-742a-b3e0-92e2b584c352,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,73,i,,deep_coadd - i - tract=9570 patch=73,149.879644082773,1.1604762837796607,0.25926257402724573,POLYGON ICRS 149.787960 1.068822 149.971318 1.068807 149.971333 1.252127 149.787966 1.252145
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-74,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-6d4b-70f0-83de-63ec9da41024,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-6d4b-70f0-83de-63ec9da41024,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,74,i,,deep_coadd - i - tract=9570 patch=74,149.71294972912233,1.1604861022912238,0.2592635238471431,POLYGON ICRS 149.621267 1.068826 149.804629 1.068821 149.804636 1.252144 149.621267 1.252149
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-75,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-40de-73f1-9432-3312ec25a126,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-40de-73f1-9432-3312ec25a126,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,75,i,,deep_coadd - i - tract=9570 patch=75,149.5462539649632,1.1604861006574823,0.2592635240865665,POLYGON ICRS 149.454575 1.068821 149.637936 1.068826 149.637937 1.252149 149.454567 1.252144
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-80,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-f2d4-7613-a0e5-19c9c57f9587,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-f2d4-7613-a0e5-19c9c57f9587,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,80,i,,deep_coadd - i - tract=9570 patch=80,150.3797187913584,1.3270269314480805,0.2592362561600002,POLYGON ICRS 150.288035 1.235402 150.471373 1.235351 150.471408 1.418645 150.288062 1.418705
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-81,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-c5c6-7211-aec7-515323200b0a,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-c5c6-7211-aec7-515323200b0a,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,81,i,,deep_coadd - i - tract=9570 patch=81,150.21303930458618,1.3270718421547032,0.2592451738751694,POLYGON ICRS 150.121353 1.235439 150.304703 1.235398 150.304731 1.418700 150.121373 1.418746
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-82,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-b16d-77cf-9754-1efb182ecf0b,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-b16d-77cf-9754-1efb182ecf0b,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,82,i,,deep_coadd - i - tract=9570 patch=82,150.04634994234402,1.3271055277119912,0.259251606778839,POLYGON ICRS 149.954662 1.235464 150.138021 1.235435 150.138042 1.418742 149.954675 1.418775
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-83,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-158c-73ae-b726-a439455b7690,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-158c-73ae-b726-a439455b7690,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,83,i,,deep_coadd - i - tract=9570 patch=83,149.87965352561292,1.3271279855490659,0.259254749896931,POLYGON ICRS 149.787966 1.235479 149.971331 1.235462 149.971346 1.418773 149.787972 1.418793
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-84,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-0108-790b-b176-0c61b3e38d5b,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-0108-790b-b176-0c61b3e38d5b,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,84,i,,deep_coadd - i - tract=9570 patch=84,149.71295287608694,1.327139213957673,0.2592546028242973,POLYGON ICRS 149.621267 1.235484 149.804636 1.235478 149.804643 1.418792 149.621267 1.418798
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-85,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-f11d-7c7f-a200-1fddcd94fca2,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-f11d-7c7f-a200-1fddcd94fca2,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,85,i,,deep_coadd - i - tract=9570 patch=85,149.54625081589907,1.3271392120863446,0.2592546034244864,POLYGON ICRS 149.454568 1.235478 149.637937 1.235484 149.637937 1.418798 149.454561 1.418792
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-86,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-dc81-7432-b80b-9a8d415b59ca,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-dc81-7432-b80b-9a8d415b59ca,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,86,i,,deep_coadd - i - tract=9570 patch=86,149.37955016731536,1.3271279799327989,0.2592547494002153,POLYGON ICRS 149.287872 1.235462 149.471238 1.235479 149.471231 1.418793 149.287858 1.418773
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-90,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-8657-7d5b-bfc6-61131ef49bbd,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-8657-7d5b-bfc6-61131ef49bbd,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,90,i,,deep_coadd - i - tract=9570 patch=90,150.37974711984126,1.493656076880658,0.2592276303691049,POLYGON ICRS 150.288060 1.402041 150.471404 1.401983 150.471439 1.585265 150.288087 1.585331
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-91,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-d36a-7656-8bb4-9769c12e1193,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-d36a-7656-8bb4-9769c12e1193,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,91,i,,deep_coadd - i - tract=9570 patch=91,150.21306133910656,1.49370662580593,0.2592362549692197,POLYGON ICRS 150.121371 1.402082 150.304728 1.402037 150.304756 1.585326 150.121392 1.585377
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-92,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-3ea7-77a4-a533-f68e80008426,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-3ea7-77a4-a533-f68e80008426,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,92,i,,deep_coadd - i - tract=9570 patch=92,150.0463656817854,1.4937445403426668,0.2592415906429173,POLYGON ICRS 149.954674 1.402111 150.138041 1.402079 150.138062 1.585373 149.954688 1.585410
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-93,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-2a3c-7d49-b821-4fa27825c322,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-2a3c-7d49-b821-4fa27825c322,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,93,i,,deep_coadd - i - tract=9570 patch=93,149.87966296917708,1.4937698176013436,0.25924363672536427,POLYGON ICRS 149.787972 1.402128 149.971344 1.402109 149.971358 1.585407 149.787978 1.585430
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-94,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-b0ed-7820-9517-c1b42d6f2235,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-b0ed-7820-9517-c1b42d6f2235,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,94,i,,deep_coadd - i - tract=9570 patch=94,149.71295602329607,1.493782455660519,0.25924239288220247,POLYGON ICRS 149.621267 1.402134 149.804642 1.402127 149.804649 1.585428 149.621266 1.585436
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-95,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-7d9c-750e-b580-4b54985fad6c,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-7d9c-750e-b580-4b54985fad6c,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,95,i,,deep_coadd - i - tract=9570 patch=95,149.54624766658992,1.4937824535495148,0.2592423938396035,POLYGON ICRS 149.454562 1.402127 149.637937 1.402134 149.637937 1.585436 149.454554 1.585428
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-96,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-6960-7916-a2c0-cec22ab0a2b8,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-6960-7916-a2c0-cec22ab0a2b8,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,96,i,,deep_coadd - i - tract=9570 patch=96,149.37954072165053,1.4937698112835303,0.2592436365963957,POLYGON ICRS 149.287859 1.402109 149.471232 1.402128 149.471225 1.585430 149.287845 1.585407
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9570-97,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-3cef-774f-abd9-a4646bbe88cb,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-3cef-774f-abd9-a4646bbe88cb,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9570,97,i,,deep_coadd - i - tract=9570 patch=97,149.2128380109206,1.4937445298116407,0.25924158941213676,POLYGON ICRS 149.121163 1.402079 149.304529 1.402111 149.304516 1.585410 149.121142 1.585373
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-77,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-d540-79ab-8172-b0039afbf798,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-d540-79ab-8172-b0039afbf798,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,77,i,,deep_coadd - i - tract=9571 patch=77,150.69435097427396,1.1604566376765342,0.25925833188047953,POLYGON ICRS 150.602683 1.068784 150.786035 1.068809 150.786022 1.252129 150.602662 1.252100
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-78,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-4069-72dd-bc40-b4d0150998b5,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-4069-72dd-bc40-b4d0150998b5,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,78,i,,deep_coadd - i - tract=9571 patch=78,150.52766790944312,1.1604271785806979,0.2592516051859538,POLYGON ICRS 150.436008 1.068752 150.619351 1.068787 150.619331 1.252103 150.435980 1.252063
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-79,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-2c06-718b-9eae-6989bfe1e2d2,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-2c06-718b-9eae-6989bfe1e2d2,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,79,i,,deep_coadd - i - tract=9571 patch=79,150.3609947199073,1.1603879038239435,0.2592415894084007,POLYGON ICRS 150.269344 1.068711 150.452675 1.068755 150.452648 1.252067 150.269309 1.252014
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-86,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-95c6-720c-bba8-09d5389f8515,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-95c6-720c-bba8-09d5389f8515,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,86,i,,deep_coadd - i - tract=9571 patch=86,150.86103164879532,1.3271279799351898,0.25925474940145027,POLYGON ICRS 150.769354 1.235462 150.952719 1.235479 150.952713 1.418793 150.769340 1.418773
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-87,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-696f-71b4-bc13-92eb809ac9a7,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-696f-71b4-bc13-92eb809ac9a7,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,87,i,,deep_coadd - i - tract=9571 patch=87,150.6943352339456,1.3271055183502145,0.259251605179615,POLYGON ICRS 150.602664 1.235435 150.786023 1.235464 150.786010 1.418775 150.602643 1.418742
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-88,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-e9a3-7585-b75d-31447952165d,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-e9a3-7585-b75d-31447952165d,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,88,i,,deep_coadd - i - tract=9571 patch=88,150.52764587452273,1.3270718290555699,0.2592451711826453,POLYGON ICRS 150.435982 1.235398 150.619333 1.235439 150.619312 1.418746 150.435954 1.418700
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-89,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-d4b7-7ee5-983d-92161a3aba38,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-d4b7-7ee5-983d-92161a3aba38,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,89,i,,deep_coadd - i - tract=9571 patch=89,150.36096639151333,1.327026914606009,0.25923625264038513,POLYGON ICRS 150.269313 1.235351 150.452650 1.235402 150.452623 1.418705 150.269278 1.418645
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-95,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-3e34-77f0-929a-91dd62624f14,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-3e34-77f0-929a-91dd62624f14,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,95,i,,deep_coadd - i - tract=9571 patch=95,151.0277291480739,1.493782453549544,0.2592423938432136,POLYGON ICRS 150.936043 1.402127 151.119419 1.402134 151.119419 1.585436 150.936036 1.585428
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-96,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-29ca-7b06-b5fb-90e729e8643e,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-29ca-7b06-b5fb-90e729e8643e,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,96,i,,deep_coadd - i - tract=9571 patch=96,150.8610222031313,1.4937698112822775,0.25924363659360067,POLYGON ICRS 150.769341 1.402109 150.952713 1.402128 150.952707 1.585430 150.769327 1.585407
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-97,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8c0-1387-75dc-b26a-52a9399afc88,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8c0-1387-75dc-b26a-52a9399afc88,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,97,i,,deep_coadd - i - tract=9571 patch=97,150.69431949240453,1.4937445298093037,0.2592415894123457,POLYGON ICRS 150.602645 1.402079 150.786011 1.402111 150.785997 1.585410 150.602624 1.585373
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-98,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-fee0-7040-9638-c82caad19927,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-fee0-7040-9638-c82caad19927,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,98,i,,deep_coadd - i - tract=9571 patch=98,150.52762383790474,1.4937066110593815,0.2592362526393373,POLYGON ICRS 150.435957 1.402036 150.619314 1.402082 150.619294 1.585377 150.435929 1.585326
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9571-99,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-68f1-7bc1-a5d5-bfccb30f279a,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-68f1-7bc1-a5d5-bfccb30f279a,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9571,99,i,,deep_coadd - i - tract=9571 patch=99,150.36093806093217,1.4936560579266072,0.25922762695045853,POLYGON ICRS 150.269281 1.401983 150.452625 1.402041 150.452598 1.585331 150.269246 1.585265
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-0,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-288b-7a4b-9cca-686ac4a454bf,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-288b-7a4b-9cca-686ac4a454bf,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,0,i,,deep_coadd - i - tract=9812 patch=0,149.51044389473995,1.4813512187202686,0.25922763353250666,POLYGON ICRS 149.418730 1.389735 149.602066 1.389677 149.602171 1.572959 149.418812 1.573025
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-1,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-75d4-74e4-8e18-c8c00be90638,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-75d4-74e4-8e18-c8c00be90638,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,1,i,,deep_coadd - i - tract=9812 patch=1,149.34375904137553,1.481401351381738,0.25923625849037024,POLYGON ICRS 149.252049 1.389775 149.435397 1.389730 149.435481 1.573019 149.252110 1.573070
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-9812-2,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-fd80-709c-8bf8-30c58d2e16f2,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-fd80-709c-8bf8-30c58d2e16f2,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,9812,2,i,,deep_coadd - i - tract=9812 patch=2,149.1770643115846,1.4814389536952393,0.2592415945283602,POLYGON ICRS 149.085360 1.389804 149.268718 1.389772 149.268781 1.573066 149.085400 1.573103
