dataproduct_type,dataproduct_subtype,facility_name,calib_level,target_name,obs_id,obs_collection,obs_publisher_did,access_url,access_format,s_resolution,s_xel1,s_xel2,t_xel,t_min,t_max,t_exptime,t_resolution,em_xel,em_min,em_max,em_res_power,em_filter_name,o_ucd,pol_xel,instrument_name,lsst_visit,lsst_detector,lsst_tract,lsst_patch,lsst_band,lsst_filter,obs_title,s_ra,s_dec,s_fov,s_region
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-67,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-25cb-7835-ab26-8a88bc66780c,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-25cb-7835-ab26-8a88bc66780c,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,67,i,,deep_coadd - i - tract=5063 patch=67,52.618773514665534,-27.269854780500346,0.25926257315673806,POLYGON ICRS 52.515176 -27.361133 52.721590 -27.361823 52.722199 -27.178497 52.516127 -27.177813
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-68,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8c0-0f7a-7329-a752-f8e8a3f7bdea,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8c0-0f7a-7329-a752-f8e8a3f7bdea,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,68,i,,deep_coadd - i - tract=5063 patch=68,52.43128643582872,-27.26910510475032,0.25925474939908466,POLYGON ICRS 52.327540 -27.360243 52.533941 -27.361209 52.534861 -27.177888 52.328803 -27.176929
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-69,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-fa90-713a-94cc-1031a20147ba,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-fa90-713a-94cc-1031a20147ba,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,69,i,,deep_coadd - i - tract=5063 patch=69,52.243813410737715,-27.268105647618817,0.2592436365904704,POLYGON ICRS 52.139919 -27.359102 52.346303 -27.360343 52.347534 -27.177029 52.141494 -27.175797
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-72,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-1d12-7107-b9bc-0eaf94183629,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-1d12-7107-b9bc-0eaf94183629,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,72,i,,deep_coadd - i - tract=5063 patch=72,53.55557151557824,-27.103200244743128,0.2592583338411968,POLYGON ICRS 53.452909 -27.195163 53.659012 -27.194478 53.658063 -27.011164 53.452303 -27.011844
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-73,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-a3e4-7ebe-be3d-89e81b6b6266,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-a3e4-7ebe-be3d-89e81b6b6266,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,73,i,,deep_coadd - i - tract=5063 patch=73,53.36835746672153,-27.10369641299694,0.2592625740235363,POLYGON ICRS 53.265535 -27.195524 53.471646 -27.195114 53.471009 -27.011794 53.265240 -27.012202
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-74,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-8f89-7338-80b4-c4c4956a1bab,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-8f89-7338-80b4-c4c4956a1bab,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,74,i,,deep_coadd - i - tract=5063 patch=74,53.18113742173633,-27.103944486716692,0.2592635238485868,POLYGON ICRS 53.078157 -27.195637 53.284273 -27.195500 53.283947 -27.012177 53.078173 -27.012313
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-75,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-635a-7125-9e9a-48d6967829fd,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-635a-7125-9e9a-48d6967829fd,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,75,i,,deep_coadd - i - tract=5063 patch=75,52.99391537840223,-27.103944445361382,0.2592635240859675,POLYGON ICRS 52.890780 -27.195500 53.096895 -27.195637 53.096880 -27.012313 52.891106 -27.012177
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-76,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-47ee-779c-bf56-713ef9ded145,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-47ee-779c-bf56-713ef9ded145,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,76,i,,deep_coadd - i - tract=5063 patch=76,52.80669533474813,-27.10369628894057,0.25926257315971724,POLYGON ICRS 52.703406 -27.195113 52.909517 -27.195524 52.909813 -27.012202 52.704044 -27.011794
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-77,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-ce86-7e98-ba1a-901107e8c753,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-ce86-7e98-ba1a-901107e8c753,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,77,i,,deep_coadd - i - tract=5063 patch=77,52.61948128855662,-27.103200037996235,0.25925833187911007,POLYGON ICRS 52.516041 -27.194478 52.722143 -27.195163 52.722750 -27.011843 52.516989 -27.011164
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5063-78,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-a232-7c2e-89a1-4912d2702ad5,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-a232-7c2e-89a1-4912d2702ad5,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5063,78,i,,deep_coadd - i - tract=5063 patch=78,52.43227723683015,-27.102455733607925,0.25925160518081747,POLYGON ICRS 52.328688 -27.193594 52.534777 -27.194553 52.535694 -27.011238 52.329947 -27.010287
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-8,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-43ec-7717-87dd-c3bf2ccad3ea,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-43ec-7717-87dd-c3bf2ccad3ea,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,8,i,,deep_coadd - i - tract=5064 patch=8,54.084264309983425,-28.26899132512476,0.2592362561611535,POLYGON ICRS 53.979562 -28.360094 54.187854 -28.361101 54.188791 -28.177808 53.980848 -28.176808
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-9,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-1759-781e-9662-050a0975364e,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-1759-781e-9662-050a0975364e,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,9,i,,deep_coadd - i - tract=5064 patch=9,53.895075377032775,-28.26794880601463,0.2592276303765848,POLYGON ICRS 53.790223 -28.358903 53.998497 -28.360198 53.999751 -28.176912 53.791827 -28.175627
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-18,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-f419-7494-a5d0-121fc0ef846e,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-f419-7494-a5d0-121fc0ef846e,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,18,i,,deep_coadd - i - tract=5064 patch=18,54.08527332149812,-28.102358911276415,0.2592451738706125,POLYGON ICRS 53.980732 -28.193471 54.188706 -28.194471 54.189640 -28.011166 53.982014 -28.010173
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-19,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-d858-7121-97da-46a65d00ac60,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-d858-7121-97da-46a65d00ac60,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,19,i,,deep_coadd - i - tract=5064 patch=19,53.89637255081408,-28.101323579326344,0.2592362549722142,POLYGON ICRS 53.791681 -28.192289 53.999638 -28.193575 54.000888 -28.010276 53.793280 -28.009000
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-28,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-e9a9-7949-a17e-51a54351c57a,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-e9a9-7949-a17e-51a54351c57a,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,28,i,,deep_coadd - i - tract=5064 patch=28,54.08627926322914,-27.93571662268556,0.2592516067765452,POLYGON ICRS 53.981897 -28.026837 54.189555 -28.027830 54.190486 -27.844515 53.983176 -27.843530
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-29,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-d4bc-703f-9449-0501c7d21b4e,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-d4bc-703f-9449-0501c7d21b4e,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,29,i,,deep_coadd - i - tract=5064 patch=29,53.8976657784758,-27.934688474176117,0.259241590647785,POLYGON ICRS 53.793135 -28.025663 54.000775 -28.026940 54.002022 -27.843632 53.794729 -27.842365
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-38,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-9549-7489-abce-410405b74ef8,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-9549-7489-abce-410405b74ef8,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,38,i,,deep_coadd - i - tract=5064 patch=38,54.08728214918554,-27.769067278086972,0.2592547498982295,POLYGON ICRS 53.983060 -27.860194 54.190402 -27.861181 54.191330 -27.677860 53.984334 -27.676881
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-39,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-68f7-700f-865c-874df3b729ee,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-68f7-700f-865c-874df3b729ee,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,39,i,,deep_coadd - i - tract=5064 patch=39,53.898955077999986,-27.768046309051478,0.25924363672528444,POLYGON ICRS 53.794584 -27.859028 54.001908 -27.860297 54.003151 -27.676982 53.796173 -27.675724
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-48,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-8ad6-73d3-a01d-a4f8a18c15b1,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-8ad6-73d3-a01d-a4f8a18c15b1,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,48,i,,deep_coadd - i - tract=5064 patch=48,54.08828199325569,-27.602413696954958,0.2592546028204705,POLYGON ICRS 53.984219 -27.693546 54.191246 -27.694525 54.192172 -27.511201 53.985489 -27.510229
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-49,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8c0-1309-7a4b-a6c1-e4e4343637cd,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8c0-1309-7a4b-a6c1-e4e4343637cd,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,49,i,,deep_coadd - i - tract=5064 patch=49,53.90024046724222,-27.601399903144582,0.25924239288316125,POLYGON ICRS 53.796029 -27.692388 54.003039 -27.693648 54.004278 -27.510330 53.797613 -27.509081
image,lsst.deep_coadd,Rubin:Simonyi,3,,lsst_cells_v2-5064-59,LSST.DP2,ivo://org.rubinobs/usdac/lsst-dp2?repo=dp2&id=019ed8bf-0a75-7172-b6d2-ccea8cb77b4e,https://data.lsst.cloud/api/datalink/links?ID=ivo%3A%2F%2Forg.rubinobs%2Flsst-dp2%3Frepo%3Ddp2%26id%3D019ed8bf-0a75-7172-b6d2-ccea8cb77b4e,application/x-votable+xml;content=datalink,,3300,3300,,,,,,,6.936e-07,8.188e-07,,i,phot.flux.density,,LSSTCam,,,5064,59,i,,deep_coadd - i - tract=5064 patch=59,53.90152196397663,-27.43475207607907,0.2592423938458476,POLYGON ICRS 53.797470 -27.525745 54.004165 -27.526995 54.005401 -27.343678 53.799049 -27.342437
